gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age,sex
GSE75330,GSM2160569,corpus callosum,Mus musculus,NONE,p60,F
GSE75330,GSM2160570,corpus callosum,Mus musculus,NONE,p60,F
GSE75330,GSM2160571,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160572,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160573,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160574,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160575,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160576,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160577,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160578,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160579,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160580,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160581,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160582,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160583,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160584,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160585,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160586,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160587,corpus callosum,Mus musculus,NONE,p21,F
GSE75330,GSM2160588,corpus callosum,Mus musculus,NONE,p69,M
GSE75330,GSM2160589,corpus callosum,Mus musculus,NONE,p69,M
GSE75330,GSM2160590,corpus callosum,Mus musculus,NONE,p69,M
GSE75330,GSM2160591,corpus callosum,Mus musculus,NONE,p69,M
GSE75330,GSM2160592,corpus callosum,Mus musculus,NONE,p69,M
GSE75330,GSM2160593,corpus callosum,Mus musculus,NONE,p69,M
GSE75330,GSM2160594,hypothalamus,Mus musculus,NONE,?,?
GSE75330,GSM2160595,hypothalamus,Mus musculus,NONE,?,?
GSE75330,GSM2160596,hypothalamus,Mus musculus,NONE,?,?
GSE75330,GSM2160597,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160598,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160599,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160600,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160601,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160602,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160603,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160604,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160605,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160606,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160607,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160608,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160609,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160610,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160611,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160612,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160613,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160614,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160615,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160616,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160617,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160618,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160619,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160620,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160621,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160622,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160623,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160624,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160625,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160626,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160627,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160628,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160629,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160630,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160631,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160632,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160633,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160634,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160635,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160636,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160637,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160638,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160639,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160640,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160641,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160642,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160643,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160644,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160645,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160646,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160647,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160648,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160649,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160650,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160651,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160652,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160653,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160654,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160655,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160656,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160657,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160658,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160659,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160660,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160661,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160662,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160663,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160664,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160665,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160666,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160667,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160668,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160669,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160670,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160671,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160672,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160673,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160674,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160675,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160676,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160677,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160678,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160679,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160680,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160681,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160682,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160683,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160684,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160685,cortex S1,Mus musculus,NONE,p24,F
GSE75330,GSM2160686,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160687,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160688,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160689,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160690,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160691,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160692,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160693,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160694,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160695,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160696,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160697,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160698,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160699,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160700,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160701,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160702,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160703,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160704,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160705,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160706,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160707,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160708,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160709,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160710,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160711,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160712,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160713,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160714,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160715,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160716,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160717,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160718,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160719,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160720,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160721,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160722,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160723,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160724,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160725,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160726,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160727,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160728,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160729,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160730,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160731,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160732,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160733,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160734,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160735,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160736,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160737,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160738,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160739,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160740,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160741,cortex S1,Mus musculus,NONE,p28,M
GSE75330,GSM2160742,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160743,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160744,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160745,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160746,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160747,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160748,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160749,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160750,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160751,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160752,cortex S1,Mus musculus,NONE,p22,F
GSE75330,GSM2160753,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160754,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160755,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160756,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160757,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160758,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160759,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160760,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160761,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160762,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160763,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160764,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160765,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160766,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160767,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160768,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160769,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160770,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160771,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160772,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160773,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160774,cortex S1,Mus musculus,NONE,?,?
GSE75330,GSM2160775,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160776,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160777,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160778,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160779,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160780,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160781,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160782,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160783,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160784,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160785,cortex S1,Mus musculus,NONE,p31,M
GSE75330,GSM2160786,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160787,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160788,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160789,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160790,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160791,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160792,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160793,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160794,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160795,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160796,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160797,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160798,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160799,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160800,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160801,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160802,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160803,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160804,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160805,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160806,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160807,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160808,cortex S1,Mus musculus,NONE,p21,F
GSE75330,GSM2160809,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160810,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160811,cortex S1,Mus musculus,NONE,p20,F
GSE75330,GSM2160812,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160813,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160814,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160815,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160816,cortex S1,Mus musculus,NONE,p23,M
GSE75330,GSM2160817,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160818,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160819,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160820,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160821,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160822,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160823,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160824,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160825,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160826,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160827,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160828,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160829,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160830,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160831,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160832,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160833,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160834,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160835,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160836,cortex S1,Mus musculus,NONE,p27,F
GSE75330,GSM2160837,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160838,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160839,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160840,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160841,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160842,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160843,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160844,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160845,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160846,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160847,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160848,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160849,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160850,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160851,cortex S1,Mus musculus,NONE,p27,M
GSE75330,GSM2160852,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160853,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160854,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160855,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160856,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160857,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160858,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160859,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160860,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160861,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160862,hippocampus CA1,Mus musculus,NONE,p24,F
GSE75330,GSM2160863,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160864,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160865,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160866,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160867,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160868,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160869,hippocampus CA1,Mus musculus,NONE,p28,M
GSE75330,GSM2160870,hippocampus CA1,Mus musculus,NONE,p24,M
GSE75330,GSM2160871,hippocampus CA1,Mus musculus,NONE,p24,M
GSE75330,GSM2160872,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160873,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160874,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160875,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160876,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160877,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160878,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160879,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160880,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160881,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160882,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160883,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160884,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160885,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160886,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160887,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160888,hippocampus CA1,Mus musculus,NONE,p24,F
GSE75330,GSM2160889,hippocampus CA1,Mus musculus,NONE,p24,F
GSE75330,GSM2160890,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160891,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160892,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160893,cortex S1,Mus musculus,NONE,p26,M
GSE75330,GSM2160894,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160895,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160896,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160897,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160898,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160899,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160900,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160901,hippocampus CA1,Mus musculus,NONE,p23,F
GSE75330,GSM2160902,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160903,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160904,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160905,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160906,hippocampus CA1,Mus musculus,NONE,p27,M
GSE75330,GSM2160907,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160908,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160909,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160910,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160911,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160912,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160913,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160914,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160915,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160916,hippocampus CA1,Mus musculus,NONE,p23,M
GSE75330,GSM2160917,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160918,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160919,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160920,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160921,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160922,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160923,cortex S1,Mus musculus,NONE,p24,M
GSE75330,GSM2160924,cortex S1,Mus musculus,NONE,p25,F
GSE75330,GSM2160925,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160926,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160927,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160928,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160929,cortex S1,Mus musculus,NONE,p26,F
GSE75330,GSM2160930,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160931,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160932,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160933,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160934,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160935,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160936,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160937,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160938,cortex S1,Mus musculus,NONE,p28,F
GSE75330,GSM2160939,hippocampus CA1,Mus musculus,NONE,p26,pooled male and female
GSE75330,GSM2160940,hippocampus CA1,Mus musculus,NONE,p26,pooled male and female
GSE75330,GSM2160941,hippocampus CA1,Mus musculus,NONE,p26,pooled male and female
GSE75330,GSM2160942,hippocampus CA1,Mus musculus,NONE,p26,pooled male and female
GSE75330,GSM2160943,striatum,Mus musculus,NONE,p26,pooled male and female
GSE75330,GSM2160944,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160945,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160946,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160947,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160948,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160949,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160950,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160951,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160952,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160953,hippocampus CA1,Mus musculus,NONE,p22,F
GSE75330,GSM2160954,hippocampus CA1,Mus musculus,NONE,p24,F
GSE75330,GSM2160955,hippocampus CA1,Mus musculus,NONE,p26,M
GSE75330,GSM2160956,cortex S1,Mus musculus,NONE,p21,F
