gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,sex,age
GSE76381,GSM2268627,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268628,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268629,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268630,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268631,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268632,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268633,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268634,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268635,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268636,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268637,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268638,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268639,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268640,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268641,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268642,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268643,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268644,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268645,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268646,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268647,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268648,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268649,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268650,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268651,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268652,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268653,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268654,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268655,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268656,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268657,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268658,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268659,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268660,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268661,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268662,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268663,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268664,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268665,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268666,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268667,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268668,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268669,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268670,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268671,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268672,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268673,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268674,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268675,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268676,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268677,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268678,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268679,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268680,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268681,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268682,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268683,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268684,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268685,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268686,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268687,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268688,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268689,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268690,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268691,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268692,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268693,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268694,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268695,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268696,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268697,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268698,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268699,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268700,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268701,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268702,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268703,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268704,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268705,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268706,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268707,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268708,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268709,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268710,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268711,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268712,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268713,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268714,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268715,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268716,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268717,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268718,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268719,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268720,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268721,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268722,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268723,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268724,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268725,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268726,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268727,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268728,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268729,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268730,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268731,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268732,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268733,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268734,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268735,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268736,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268737,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268738,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268739,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268740,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268741,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268742,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268743,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268744,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268745,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268746,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268747,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268748,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268749,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268750,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268751,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268752,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268753,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268754,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268755,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268756,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268757,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268758,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268759,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268760,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268761,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268762,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268763,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268764,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268765,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268766,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268767,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268768,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268769,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268770,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268771,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268772,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268773,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268774,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268775,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268776,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268777,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268778,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268779,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268780,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268781,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268782,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268783,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268785,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268788,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268790,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268793,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268796,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268799,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268802,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268804,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,9w
GSE76381,GSM2268807,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268809,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268810,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268811,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268812,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268813,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268814,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268815,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268816,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268817,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268818,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268819,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268820,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268821,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268822,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268823,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268824,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268825,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268826,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268827,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268828,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268829,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268830,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268831,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268832,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268833,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268834,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268835,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268836,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268837,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268838,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268839,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268840,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268841,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268842,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268843,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268844,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268845,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268846,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268847,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268848,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268849,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268850,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268851,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268852,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268853,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268854,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268855,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268856,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268857,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268858,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268859,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268860,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268861,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268862,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268863,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268864,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268865,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268866,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268867,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268868,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268869,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268870,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268871,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268872,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268873,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268874,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268875,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268876,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268877,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268878,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268879,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268880,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268881,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268882,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268883,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268884,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268885,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268886,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268887,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268888,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268889,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268890,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268891,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268892,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268893,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268894,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268895,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268896,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268897,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268898,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268899,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268900,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2268901,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
