gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,pup.age.at.injection,cell.age
GSE118953,GSM3353384,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353385,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353386,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353387,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353388,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353389,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353390,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353391,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353392,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353393,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353394,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353395,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353396,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353397,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353398,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353399,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353400,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353401,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353402,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353403,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353404,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353405,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353406,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353407,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353408,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353409,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353410,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353411,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353412,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353413,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353414,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353415,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353416,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353417,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353418,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353419,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353420,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353421,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353422,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353423,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353424,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353425,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353426,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353427,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353428,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353429,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353430,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353431,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353432,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353433,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353434,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353435,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353436,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353437,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353438,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353439,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353440,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353441,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353442,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353443,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353444,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353445,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353446,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353447,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353448,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353449,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353450,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353451,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353452,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353453,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353454,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353455,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353456,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353457,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353458,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353459,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353460,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353461,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353462,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353463,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353464,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353465,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353466,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353467,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353468,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353469,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353470,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353471,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353472,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353473,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353474,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353475,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353476,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353477,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353478,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353479,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353480,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353481,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353482,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353483,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353484,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353485,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353486,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353487,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353488,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353489,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353490,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353491,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353492,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353493,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353494,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353495,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353496,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353497,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353498,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353499,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353500,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353501,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353502,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353503,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353504,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353505,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353506,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353507,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353508,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353509,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353510,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353511,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353512,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353513,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353514,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353515,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353516,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353517,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353518,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353519,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353520,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353521,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353522,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353523,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353524,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353525,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353526,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353527,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353528,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353529,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353530,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353531,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353532,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353533,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353534,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353535,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353536,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353537,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353538,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353539,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353540,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353541,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353542,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353543,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353544,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353545,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353546,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353547,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353548,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353549,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353550,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353551,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353552,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353553,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353554,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353555,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353556,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353557,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353558,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353559,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353560,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353561,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353562,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353563,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353564,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353565,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353566,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353567,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353568,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353569,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353570,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353571,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353572,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353573,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353574,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353575,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353576,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353577,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353578,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353579,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353580,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353581,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353582,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353583,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353584,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353585,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353586,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353587,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353588,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353589,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353590,cortical cells,Mus musculus,NONE,E13,24H
GSE118953,GSM3353591,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353592,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353593,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353594,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353595,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353596,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353597,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353598,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353599,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353600,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353601,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353602,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353603,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353604,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353605,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353606,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353607,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353608,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353609,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353610,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353611,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353612,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353613,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353614,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353615,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353616,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353617,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353618,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353619,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353620,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353621,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353622,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353623,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353624,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353625,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353626,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353627,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353628,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353629,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353630,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353631,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353632,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353633,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353634,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353635,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353636,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353637,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353638,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353639,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353640,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353641,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353642,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353643,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353644,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353645,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353646,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353647,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353648,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353649,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353650,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353651,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353652,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353653,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353654,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353655,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353656,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353657,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353658,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353659,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353660,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353661,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353662,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353663,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353664,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353665,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353666,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353667,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353668,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353669,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353670,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353671,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353672,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353673,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353674,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353675,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353676,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353677,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353678,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353679,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353680,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353681,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353682,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353683,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353684,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353685,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353686,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353687,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353688,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353689,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353690,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353691,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353692,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353693,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353694,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353695,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353696,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353697,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353698,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353699,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353700,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353701,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353702,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353703,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353704,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353705,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353706,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353707,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353708,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353709,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353710,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353711,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353712,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353713,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353714,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353715,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353716,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353717,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353718,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353719,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353720,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353721,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353722,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353723,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353724,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353725,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353726,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353727,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353728,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353729,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353730,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353731,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353732,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353733,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353734,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353735,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353736,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353737,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353738,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353739,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353740,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353741,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353742,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353743,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353744,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353745,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353746,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353747,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353748,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353749,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353750,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353751,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353752,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353753,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353754,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353755,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353756,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353757,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353758,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353759,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353760,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353761,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353762,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353763,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353764,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353765,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353766,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353767,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353768,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353769,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353770,cortical cells,Mus musculus,NONE,E12,96H
