gse_id,gsm_id,source_name_ch1,organism_ch1,disease_state,organ,Age,Sex,Condition,Tissue,Supplementary
GSE104323,GSM2795321,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795322,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795323,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795324,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795325,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795326,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795327,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795328,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795329,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795330,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795331,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795332,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795333,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795334,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795335,dentate gyrus,Mus musculus,NA,NA,P132,NA,NA,NA,NONE
GSE104323,GSM2795336,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795337,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795338,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795339,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795340,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795341,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795342,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795343,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795344,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795345,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795346,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795347,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795348,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795349,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795350,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795351,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795352,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795353,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795354,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795355,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795356,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795357,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795358,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795359,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795360,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795361,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795362,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795363,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795364,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795365,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795366,dentate gyrus,Mus musculus,NA,NA,P18,NA,NA,NA,NONE
GSE104323,GSM2795367,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795368,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795369,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795370,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795371,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795372,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795373,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795374,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795375,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795376,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795377,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795378,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795379,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795380,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795381,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795382,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795383,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795384,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795385,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795386,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795387,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795388,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795389,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795390,dentate gyrus,Mus musculus,NA,NA,P19,NA,NA,NA,NONE
GSE104323,GSM2795391,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795392,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795393,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795394,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795395,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795396,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795397,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795398,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795399,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795400,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795401,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795402,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795403,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795404,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795405,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795406,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795407,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795408,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795409,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795410,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795411,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795412,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795413,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795414,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795415,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795416,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795417,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795418,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795419,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795420,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795421,dentate gyrus,Mus musculus,NA,NA,P23,NA,NA,NA,NONE
GSE104323,GSM2795422,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795423,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795424,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795425,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795426,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795427,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795428,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795429,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795430,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795431,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795432,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795433,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795434,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795435,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795436,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795437,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795438,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795439,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795440,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795441,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795442,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795443,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795444,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795445,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795446,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795447,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795448,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795449,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795450,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795451,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795452,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795453,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795454,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795455,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE104323,GSM2795456,dentate gyrus,Mus musculus,NA,NA,P5,NA,NA,NA,NONE
GSE106678,GSM2845359,NIH3T3 (cell),Mus musculus,NA,NA,n.a.,NA,NA,cultured NIH3T3 cells,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845359/suppl/GSM2845359_cell-3T3_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845360,NIH3T3 (nuclei),Mus musculus,NA,NA,n.a.,NA,NA,cultured NIH3T3 cells,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845360/suppl/GSM2845360_nuclei-3T3_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845361,Animal #1,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845361/suppl/GSM2845361_nuclei-ctx-1_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845362,Animal #2,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845362/suppl/GSM2845362_nuclei-ctx-2_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845363,Animal #3,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845363/suppl/GSM2845363_nuclei-ctx-3_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845364,Animal #4,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845364/suppl/GSM2845364_nuclei-ctx-4_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845365,Animal #5,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845365/suppl/GSM2845365_nuclei-ctx-5_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845366,Animal #6,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845366/suppl/GSM2845366_nuclei-ctx-6_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845367,Animal #7,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845367/suppl/GSM2845367_nuclei-ctx-7_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845368,Animal #8,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845368/suppl/GSM2845368_nuclei-ctx-8_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845369,Animal #9,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845369/suppl/GSM2845369_nuclei-ctx-9_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845370,Animal #10,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845370/suppl/GSM2845370_nuclei-ctx-10_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845371,Animal #11,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845371/suppl/GSM2845371_nuclei-ctx-11_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845372,Animal #12,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845372/suppl/GSM2845372_nuclei-ctx-12_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845373,Animal #13,Mus musculus,NA,NA,6-10 weeks,NA,NA,whole cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845373/suppl/GSM2845373_nuclei-ctx-13_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845374,Animal #14,Mus musculus,NA,NA,8 weeks,NA,NA,whole cortex + striatum,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845374/suppl/GSM2845374_nuclei-ctx-saline1_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845375,Animal #15,Mus musculus,NA,NA,8 weeks,NA,NA,whole cortex + striatum,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845375/suppl/GSM2845375_nuclei-ctx-PTZ1_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845376,Animal #16,Mus musculus,NA,NA,8 weeks,NA,NA,whole cortex + striatum,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845376/suppl/GSM2845376_nuclei-ctx-saline2_gene_exonic.intronic_tagged.dge.txt.gz
GSE106678,GSM2845377,Animal #17,Mus musculus,NA,NA,8 weeks,NA,NA,whole cortex + striatum,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845377/suppl/GSM2845377_nuclei-ctx-PTZ2_gene_exonic.intronic_tagged.dge.txt.gz
GSE108761,GSM2971228,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 5,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971228/suppl/GSM2971228_P5_1.counts.tsv.gz
GSE108761,GSM2971229,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 5,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971229/suppl/GSM2971229_P5_2.counts.tsv.gz
GSE108761,GSM2971230,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 5,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971230/suppl/GSM2971230_P5_3.counts.tsv.gz
GSE108761,GSM2971231,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 5,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971231/suppl/GSM2971231_P5_4.counts.tsv.gz
GSE108761,GSM2971232,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 10,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971232/suppl/GSM2971232_P10_1.counts.tsv.gz
GSE108761,GSM2971233,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 10,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971233/suppl/GSM2971233_P10_2.counts.tsv.gz
GSE108761,GSM2971234,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 10,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971234/suppl/GSM2971234_P10_3.counts.tsv.gz
GSE108761,GSM2971235,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 10,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971235/suppl/GSM2971235_P10_4.counts.tsv.gz
GSE108761,GSM2971236,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 16,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971236/suppl/GSM2971236_P16_1.counts.tsv.gz
GSE108761,GSM2971237,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 16,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971237/suppl/GSM2971237_P16_2.counts.tsv.gz
GSE108761,GSM2971238,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 16,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971238/suppl/GSM2971238_P16_3.counts.tsv.gz
GSE108761,GSM2971239,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 16,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971239/suppl/GSM2971239_P16_4.counts.tsv.gz
GSE108761,GSM2971240,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 21,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971240/suppl/GSM2971240_P21_1.counts.tsv.gz
GSE108761,GSM2971241,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 21,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971241/suppl/GSM2971241_P21_2.counts.tsv.gz
GSE108761,GSM2971242,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 21,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971242/suppl/GSM2971242_P21_3.counts.tsv.gz
GSE108761,GSM2971243,Lateral geniculte nucleus,Mus musculus,NA,NA,Post-natal day 21,NA,NA,Lateral geniculte nucleus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2971nnn/GSM2971243/suppl/GSM2971243_P21_4.counts.tsv.gz
GSE109447,GSM2943125,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Male,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM2943126,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Male,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM2943127,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Female,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM2943128,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Female,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM3310464,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Male,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM3310465,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Male,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM3310466,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Female,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109447,GSM3310467,Ventricular-Subventricular Zone,Mus musculus,NA,NA,NA,Female,NA,Ventricular-Subventricular Zone (V-SVZ) cells,NONE
GSE109796,GSM2967471,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967472,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967473,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967474,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967475,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967476,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967477,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967478,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967479,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967480,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967481,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967482,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967483,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967484,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967485,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967486,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967487,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967488,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967489,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967490,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967491,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967492,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967493,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967494,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967495,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967496,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967497,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967498,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967499,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967500,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967501,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967502,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
GSE109796,GSM2967503,Brain,Mus musculus,NA,NA,NA,NA,NA,NA,NONE
